Budget_ID,Department,Description,Amount_PHP,Fiscal_Year,Region
GAA-2024-0000004477,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",10.0,2024,17.0
GAA-2024-0000004478,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",86.0,2024,17.0
GAA-2024-0000004479,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",10.0,2024,17.0
GAA-2024-0000004480,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",10.0,2024,17.0
GAA-2024-0000004481,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",466.0,2024,17.0
GAA-2024-0000004482,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",4826.0,2024,17.0
GAA-2024-0000004483,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",288.0,2024,17.0
GAA-2024-0000004484,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,17.0
GAA-2024-0000004485,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,17.0
GAA-2024-0000004486,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",72.0,2024,17.0
GAA-2024-0000004487,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",402.0,2024,17.0
GAA-2024-0000004488,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,17.0
GAA-2024-0000004489,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",402.0,2024,17.0
GAA-2024-0000004490,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,17.0
GAA-2024-0000004491,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",14.0,2024,17.0
GAA-2024-0000004492,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",108.0,2024,17.0
GAA-2024-0000004493,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",14.0,2024,17.0
GAA-2024-0000004494,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",12.0,2024,17.0
GAA-2024-0000004495,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",579.0,2024,17.0
GAA-2024-0000004496,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",4595.0,2024,5.0
GAA-2024-0000004497,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",240.0,2024,5.0
GAA-2024-0000004498,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,5.0
GAA-2024-0000004499,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,5.0
GAA-2024-0000004500,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,5.0
GAA-2024-0000004501,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",383.0,2024,5.0
GAA-2024-0000004502,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",50.0,2024,5.0
GAA-2024-0000004503,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",383.0,2024,5.0
GAA-2024-0000004504,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",50.0,2024,5.0
GAA-2024-0000004505,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",12.0,2024,5.0
GAA-2024-0000004506,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",103.0,2024,5.0
GAA-2024-0000004507,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",12.0,2024,5.0
GAA-2024-0000004508,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",11.0,2024,5.0
GAA-2024-0000004509,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",551.0,2024,5.0
GAA-2024-0000004510,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",4219.0,2024,5.0
GAA-2024-0000004511,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",216.0,2024,5.0
GAA-2024-0000004512,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,5.0
GAA-2024-0000004513,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,5.0
GAA-2024-0000004514,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",54.0,2024,5.0
GAA-2024-0000004515,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",352.0,2024,5.0
GAA-2024-0000004516,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",45.0,2024,5.0
GAA-2024-0000004517,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",352.0,2024,5.0
GAA-2024-0000004518,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",45.0,2024,5.0
GAA-2024-0000004519,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",11.0,2024,5.0
GAA-2024-0000004520,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",92.0,2024,5.0
GAA-2024-0000004521,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",11.0,2024,5.0
GAA-2024-0000004522,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",11.0,2024,5.0
GAA-2024-0000004523,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",506.0,2024,5.0
GAA-2024-0000004524,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",6931.0,2024,5.0
GAA-2024-0000004525,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",360.0,2024,5.0
GAA-2024-0000004526,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",120.0,2024,5.0
GAA-2024-0000004527,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",120.0,2024,5.0
GAA-2024-0000004528,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",90.0,2024,5.0
GAA-2024-0000004529,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",578.0,2024,5.0
GAA-2024-0000004530,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",75.0,2024,5.0
GAA-2024-0000004531,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",578.0,2024,5.0
GAA-2024-0000004532,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",75.0,2024,5.0
GAA-2024-0000004533,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",18.0,2024,5.0
GAA-2024-0000004534,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",155.0,2024,5.0
GAA-2024-0000004535,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",18.0,2024,5.0
GAA-2024-0000004536,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",17.0,2024,5.0
GAA-2024-0000004537,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",832.0,2024,5.0
GAA-2024-0000004538,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",3721.0,2024,5.0
GAA-2024-0000004539,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",192.0,2024,5.0
GAA-2024-0000004540,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,5.0
GAA-2024-0000004541,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,5.0
GAA-2024-0000004542,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",48.0,2024,5.0
GAA-2024-0000004543,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",310.0,2024,5.0
GAA-2024-0000004544,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",40.0,2024,5.0
GAA-2024-0000004545,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",310.0,2024,5.0
GAA-2024-0000004546,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",40.0,2024,5.0
GAA-2024-0000004547,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",10.0,2024,5.0
GAA-2024-0000004548,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",83.0,2024,5.0
GAA-2024-0000004549,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",10.0,2024,5.0
GAA-2024-0000004550,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",9.0,2024,5.0
GAA-2024-0000004551,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",447.0,2024,5.0
GAA-2024-0000004552,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",3959.0,2024,5.0
GAA-2024-0000004553,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",192.0,2024,5.0
GAA-2024-0000004554,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,5.0
GAA-2024-0000004555,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,5.0
GAA-2024-0000004556,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",48.0,2024,5.0
GAA-2024-0000004557,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",330.0,2024,5.0
GAA-2024-0000004558,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",40.0,2024,5.0
GAA-2024-0000004559,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",330.0,2024,5.0
GAA-2024-0000004560,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",40.0,2024,5.0
GAA-2024-0000004561,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",10.0,2024,5.0
GAA-2024-0000004562,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",89.0,2024,5.0
GAA-2024-0000004563,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",10.0,2024,5.0
GAA-2024-0000004564,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",10.0,2024,5.0
GAA-2024-0000004565,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",475.0,2024,5.0
GAA-2024-0000004566,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",3749.0,2024,5.0
GAA-2024-0000004567,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",192.0,2024,5.0
GAA-2024-0000004568,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,5.0
GAA-2024-0000004569,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,5.0
GAA-2024-0000004570,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",48.0,2024,5.0
GAA-2024-0000004571,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",312.0,2024,5.0
GAA-2024-0000004572,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",40.0,2024,5.0
GAA-2024-0000004573,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",312.0,2024,5.0
GAA-2024-0000004574,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",40.0,2024,5.0
GAA-2024-0000004575,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",10.0,2024,5.0
GAA-2024-0000004576,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",84.0,2024,5.0
GAA-2024-0000004577,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",10.0,2024,5.0
GAA-2024-0000004578,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",9.0,2024,5.0
GAA-2024-0000004579,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",450.0,2024,5.0
GAA-2024-0000004580,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",3347.0,2024,6.0
GAA-2024-0000004581,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",144.0,2024,6.0
GAA-2024-0000004582,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,6.0
GAA-2024-0000004583,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,6.0
GAA-2024-0000004584,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",36.0,2024,6.0
GAA-2024-0000004585,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",279.0,2024,6.0
GAA-2024-0000004586,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",30.0,2024,6.0
GAA-2024-0000004587,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",279.0,2024,6.0
GAA-2024-0000004588,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",30.0,2024,6.0
GAA-2024-0000004589,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",7.0,2024,6.0
GAA-2024-0000004590,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",75.0,2024,6.0
GAA-2024-0000004591,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",7.0,2024,6.0
GAA-2024-0000004592,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",8.0,2024,6.0
GAA-2024-0000004593,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",402.0,2024,6.0
GAA-2024-0000004594,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",3791.0,2024,6.0
GAA-2024-0000004595,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",168.0,2024,6.0
GAA-2024-0000004596,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,6.0
GAA-2024-0000004597,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,6.0
GAA-2024-0000004598,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",42.0,2024,6.0
GAA-2024-0000004599,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",316.0,2024,6.0
GAA-2024-0000004600,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",35.0,2024,6.0
GAA-2024-0000004601,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",316.0,2024,6.0
GAA-2024-0000004602,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",35.0,2024,6.0
GAA-2024-0000004603,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",8.0,2024,6.0
GAA-2024-0000004604,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",85.0,2024,6.0
GAA-2024-0000004605,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",8.0,2024,6.0
GAA-2024-0000004606,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",9.0,2024,6.0
GAA-2024-0000004607,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",455.0,2024,6.0
GAA-2024-0000004608,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",4493.0,2024,6.0
GAA-2024-0000004609,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",216.0,2024,6.0
GAA-2024-0000004610,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,6.0
GAA-2024-0000004611,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,6.0
GAA-2024-0000004612,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",54.0,2024,6.0
GAA-2024-0000004613,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",374.0,2024,6.0
GAA-2024-0000004614,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",45.0,2024,6.0
GAA-2024-0000004615,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",374.0,2024,6.0
GAA-2024-0000004616,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",45.0,2024,6.0
GAA-2024-0000004617,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",11.0,2024,6.0
GAA-2024-0000004618,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",101.0,2024,6.0
GAA-2024-0000004619,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",11.0,2024,6.0
GAA-2024-0000004620,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",11.0,2024,6.0
GAA-2024-0000004621,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",539.0,2024,6.0
GAA-2024-0000004622,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",4220.0,2024,6.0
GAA-2024-0000004623,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",216.0,2024,6.0
GAA-2024-0000004624,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",54.0,2024,6.0
GAA-2024-0000004625,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",352.0,2024,6.0
GAA-2024-0000004626,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",45.0,2024,6.0
GAA-2024-0000004627,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",352.0,2024,6.0
GAA-2024-0000004628,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",45.0,2024,6.0
GAA-2024-0000004629,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",11.0,2024,6.0
GAA-2024-0000004630,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",95.0,2024,6.0
GAA-2024-0000004631,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",11.0,2024,6.0
GAA-2024-0000004632,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",11.0,2024,6.0
GAA-2024-0000004633,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",506.0,2024,6.0
GAA-2024-0000004634,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",4203.0,2024,6.0
GAA-2024-0000004635,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",216.0,2024,6.0
GAA-2024-0000004636,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,6.0
GAA-2024-0000004637,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,6.0
GAA-2024-0000004638,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",54.0,2024,6.0
GAA-2024-0000004639,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",350.0,2024,6.0
GAA-2024-0000004640,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",45.0,2024,6.0
GAA-2024-0000004641,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",350.0,2024,6.0
GAA-2024-0000004642,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",45.0,2024,6.0
GAA-2024-0000004643,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",11.0,2024,6.0
GAA-2024-0000004644,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",94.0,2024,6.0
GAA-2024-0000004645,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",11.0,2024,6.0
GAA-2024-0000004646,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",11.0,2024,6.0
GAA-2024-0000004647,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",504.0,2024,6.0
GAA-2024-0000004648,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",6866.0,2024,6.0
GAA-2024-0000004649,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",336.0,2024,6.0
GAA-2024-0000004650,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,6.0
GAA-2024-0000004651,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,6.0
GAA-2024-0000004652,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",84.0,2024,6.0
GAA-2024-0000004653,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",572.0,2024,6.0
GAA-2024-0000004654,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",70.0,2024,6.0
GAA-2024-0000004655,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",572.0,2024,6.0
GAA-2024-0000004656,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",70.0,2024,6.0
GAA-2024-0000004657,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",17.0,2024,6.0
GAA-2024-0000004658,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",154.0,2024,6.0
GAA-2024-0000004659,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",17.0,2024,6.0
GAA-2024-0000004660,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",17.0,2024,6.0
GAA-2024-0000004661,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",824.0,2024,6.0
GAA-2024-0000004662,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",3504.0,2024,7.0
